DT_REFER;DENOM_CIA;Aumento (Redução) de Caixa e Equivalentes;Caixa Líquido Atividades Operacionais;Caixa Líquido Atividades de Financiamento;Caixa Líquido Atividades de Investimento;Saldo Final de Caixa e Equivalentes;Saldo Inicial de Caixa e Equivalentes
2021-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;-237403.0;2199759.0;-1809121.0;-628041.0;89588.0;326991.0
2021-12-31;CRUZEIRO DO SUL EDUCACIONAL S.A.;872080.0;465707.0;497823.0;-91450.0;1084985.0;212905.0
2021-12-31;CURY CONSTRUTORA E INCORPORADORA S.A.;181927.0;382294.0;-83848.0;-116519.0;473052.0;291125.0
2021-12-31;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;-110134.0;95007.0;-144883.0;-60258.0;96357.0;206491.0
2021-12-31;DEXCO S.A.;-307111.0;1708383.0;-942352.0;-1068845.0;1421302.0;1728413.0
2021-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;728052.0;1873082.0;2323170.0;-3468200.0;2070271.0;1342219.0
2021-12-31;ELETROMIDIA S.A.;494047.0;220.0;597899.0;-104072.0;580182.0;86135.0
2021-12-31;EMBPAR PARTICIPAÇÕES S/A;45222.0;3762.0;27616.0;13844.0;59484.0;14262.0
2021-12-31;EMBRAER S.A.;474322.0;2853204.0;-2379941.0;-790111.0;10260464.0;9786142.0
2021-12-31;ENAUTA PARTICIPAÇÕES S.A.;727168.0;1442441.0;-518904.0;-197202.0;830416.0;103248.0
2021-12-31;ENGIE BRASIL ENERGIA S.A.;617460.0;1989161.0;-1033476.0;-339053.0;5156406.0;4538946.0
2021-12-31;ENJOEI S.A.;-104165.0;-68003.0;-1057.0;-35105.0;382542.0;486707.0
2021-12-31;EUROFARMA LABORATÓRIOS S.A.;-669842.0;1356818.0;-405537.0;-1649713.0;717372.0;1387214.0
2021-12-31;GERDAU S.A.;-456550.0;12516933.0;-9982642.0;-2996103.0;4160654.0;4617204.0
2021-12-31;GRUPO DE MODA SOMA S.A.;-482710.0;-25932.0;1142884.0;-1599662.0;224061.0;706771.0
2021-12-31;GRUPO MATEUS S.A.;-1235130.0;-104260.0;292536.0;-1423406.0;877255.0;2112385.0
2021-12-31;GRUPO SBF S.A.;35052.0;407081.0;137320.0;-509349.0;549347.0;514295.0
2021-12-31;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;204044.0;212410.0;4330491.0;-4338857.0;347256.0;143212.0
2021-12-31;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;-48406.0;236323.0;861623.0;-1146352.0;50645.0;99051.0
2021-12-31;HIDROVIAS DO BRASIL S.A.;-138394.0;47731.0;518643.0;-740999.0;76454.0;214848.0
2021-12-31;HOSPITAL MATER DEI S.A.;878993.0;153207.0;1961704.0;-1235918.0;1000200.0;121207.0
2021-12-31;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;5376.0;-45719.0;-121.0;51216.0;7082.0;1706.0
2021-12-31;IGUA SANEAMENTO S.A.;82923.0;58766.0;5086620.0;-5062463.0;557935.0;475012.0
2021-12-31;IGUATEMI S.A.;10317.0;174439.0;-116868.0;-47254.0;38930.0;28613.0
2021-12-31;INTELBRAS S.A.;187877.0;-42124.0;466544.0;-236543.0;940858.0;752981.0
2021-12-31;JSL S.A.;88376.0;-264369.0;767829.0;-415084.0;152951.0;64575.0
2021-12-31;KLABIN S.A.;1196370.0;4891249.0;-19024.0;-3675855.0;6405200.0;5208830.0
2021-12-31;LOCAWEB SERVIÇOS DE INTERNET S.A.;1179771.0;151769.0;2169475.0;-1141473.0;1584399.0;404628.0
2021-12-31;MANGELS INDUSTRIAL S.A.;6178.0;59612.0;-50186.0;-3248.0;33480.0;27302.0
2021-12-31;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;9649.0;-136347.0;-143326.0;289322.0;16140.0;6491.0
2021-12-31;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;-176186.0;134655.0;-194730.0;-116111.0;202719.0;378905.0
2021-12-31;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;-78779.0;-513981.0;-7663.0;442865.0;115525.0;194304.0
2021-12-31;MOBLY S.A.;248008.0;-339592.0;646905.0;-59305.0;271532.0;23524.0
2021-12-31;MOURA DUBEUX ENGENHARIA S/A;64343.0;108334.0;-31743.0;-12248.0;113881.0;49538.0
2021-12-31;MPM CORPÓREOS S.A.;-5505.0;-30574.0;1632275.0;-1607206.0;143446.0;148951.0
2021-12-31;OMEGA GERAÇÃO S.A.;53443.0;172745.0;-410819.0;291517.0;934807.0;881364.0
2021-12-31;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;-3127.0;-93173.0;606279.0;-516233.0;2917.0;6044.0
2021-12-31;OSX BRASIL S.A.;4003.0;4150.0;904.0;75.0;4829.0;826.0
2021-12-31;PADTEC HOLDING S.A.;22788.0;36951.0;518.0;-14456.0;87468.0;64680.0
2021-12-31;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;-98646.0;32501.0;-62232.0;-68915.0;40115.0;138761.0
2021-12-31;PBG S/A;-136607.0;288101.0;-309777.0;-114931.0;189718.0;326325.0
2021-12-31;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;229915.0;165194.0;377377.0;-312656.0;673672.0;443757.0
2021-12-31;PETRO RIO S.A.;161408.0;2183736.0;2627429.0;-4743320.0;970681.0;809273.0
2021-12-31;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;-3885.0;73711.0;40291.0;-117887.0;200338.0;204223.0
2021-12-31;POSITIVO TECNOLOGIA S.A.;-185155.0;-145748.0;28564.0;-67034.0;359007.0;544162.0
2021-12-31;PRINER SERVIÇOS INDUSTRIAIS S.A.;14003.0;19554.0;-10069.0;4518.0;66038.0;52035.0
2021-12-31;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;-11307.0;2968.0;-10382.0;-3893.0;21358.0;32665.0
2021-12-31;QUALITY SOFTWARE S.A.;-6766980.0;666463.0;-5648334.0;-1785109.0;12629079.0;19396059.0
2021-12-31;RAIA DROGASIL S.A.;-524239.0;1550545.0;-1188834.0;-885950.0;356118.0;880357.0
2021-12-31;REDE D'OR SÃO LUIZ S.A.;-22263.0;-121769.0;1751387.0;-1651881.0;124621.0;146884.0
2021-12-31;REDE ENERGIA PARTICIPAÇÕES S.A.;-473933.0;1038650.0;-2319078.0;806495.0;275772.0;749705.0
2021-12-31;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;-6927.0;-105036.0;98842.0;-733.0;57450.0;64377.0
2021-12-31;ROMI S.A.;-95507.0;41657.0;-93636.0;-46227.0;99911.0;195418.0
2021-12-31;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;-17263.0;-21896.0;-20064.0;24697.0;7510.0;24773.0
2021-12-31;RUMO S.A.;1669587.0;3340015.0;1297878.0;-3355254.0;9448193.0;7778606.0
2021-12-31;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;-20581.0;-19986.0;-25923.0;25328.0;8022.0;28603.0
2021-12-31;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;-240252.0;-87896.0;103419.0;-255775.0;168931.0;409183.0
2021-12-31;SER EDUCACIONAL S.A.;-466229.0;195438.0;-262805.0;-398862.0;213704.0;679933.0
2021-12-31;SIMPAR S.A.;619782.0;-14713651.0;15785450.0;-452017.0;1029383.0;409601.0
2021-12-31;SINQIA S.A.;-296871.0;50115.0;389929.0;-736915.0;24192.0;321063.0
2021-12-31;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;938217.0;33528.0;3259344.0;-2348269.0;1957828.0;1019611.0
2021-12-31;SUZANO HOLDING S.A.;6713671.0;17632683.0;-1574728.0;-10395092.0;13598149.0;6884478.0
2021-12-31;SUZANO S.A.;6755719.0;17637493.0;-1573891.0;-10358691.0;13590776.0;6835057.0
2021-12-31;SYN PROP & TECH S.A.;290945.0;2202166.0;-1513199.0;-398022.0;447021.0;156076.0
2021-12-31;TAURUS ARMAS S.A.;94533.0;397939.0;-51818.0;-247536.0;185764.0;91231.0
2021-12-31;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;-511207.0;1448574.0;-1830963.0;-128818.0;384824.0;896031.0
2021-12-31;UNICASA INDÚSTRIA DE MÓVEIS S.A.;12666.0;71174.0;1352.0;-59797.0;60250.0;47584.0
2021-12-31;UNIPAR CARBOCLORO S.A.;-593675.0;2289901.0;-1443733.0;-1414177.0;331177.0;924852.0
2021-12-31;VALE S.A.;-4677000.0;136766000.0;-109226000.0;-35288000.0;65409000.0;70086000.0
2021-12-31;VALID SOLUÇÕES S.A.;-96497.0;200974.0;-84591.0;-228236.0;390039.0;486536.0
2021-12-31;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;134756.0;-4872445.0;5085719.0;-78518.0;153161.0;18405.0
2021-12-31;VIA S.A.;-1203000.0;1118000.0;-1363000.0;-958000.0;1781000.0;2984000.0
2021-12-31;VIBRA ENERGIA S/A;267000.0;2276000.0;406000.0;-2415000.0;3625000.0;3358000.0
2021-12-31;VIVARA PARTICIPAÇÕES S.A.;-151731778.0;219771457.0;-163914553.0;-207588682.0;325587601.0;477319379.0
2021-12-31;VIX LOGÍSTICA S/A;50784.0;-548391.0;654407.0;-55232.0;183882.0;133098.0
2021-12-31;VULCABRAS S.A.;-43917.0;98371.0;-49382.0;-91552.0;114635.0;158552.0
2021-12-31;WETZEL S.A.;-635.0;4984.0;5453.0;-11072.0;722.0;1357.0
2021-12-31;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;10340.0;55443.0;-25801.0;-19302.0;55905.0;45565.0
2021-12-31;YDUQS PARTICIPACOES S.A.;-19880.0;707469.0;215159.0;-942508.0;905461.0;925341.0
2022-03-31;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;-7919.0;130625.0;-66385.0;-71080.0;205365.0;213284.0
2022-03-31;JALLES MACHADO S.A.;48558.0;645933.0;-185739.0;-411636.0;1242658.0;1194100.0
2022-12-31;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;168785.0;-13299.0;270579.0;-87108.0;1061718.0;892933.0
2022-12-31;ALIANSCE SONAE SHOPPING CENTERS S.A.;3394.0;929733.0;461207.0;-1387546.0;18256.0;14862.0
2022-12-31;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;-3831.0;21540.0;145575.0;-170946.0;2776.0;6607.0
2022-12-31;ALUPAR INVESTIMENTO S/A;473362.0;2313705.0;-587073.0;-1244566.0;850481.0;377119.0
2022-12-31;AMBEV S.A.;-1745092.0;20642153.0;-16337906.0;-5004139.0;14852092.0;16597184.0
2022-12-31;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2132101.0;380548.0;3722700.0;-1954393.0;2925342.0;793241.0
2022-12-31;ATACADÃO S.A.;3890000.0;6973000.0;4219000.0;-7302000.0;10835000.0;6945000.0
2022-12-31;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;5763.0;7620.0;-1593.0;-264.0;23650.0;17887.0
2022-12-31;AZUL S.A.;-2405451.0;2437315.0;-4203587.0;-639852.0;668348.0;3073799.0
2022-12-31;B3 S.A. - BRASIL, BOLSA, BALCÃO;64530.0;9887484.0;-9558764.0;-264190.0;362242.0;297712.0
2022-12-31;BB SEGURIDADE PARTICIPAÇÕES S.A.;1986057.0;3275011.0;-3925751.0;2636797.0;6076618.0;4090561.0
2022-12-31;BBM LOGÍSTICA S.A.;24621.0;157450.0;-97672.0;-35157.0;63203.0;38582.0
2022-12-31;BEMOBI MOBILE TECH S.A.;40110.0;200912.0;-75320.0;-72297.0;359295.0;319185.0
2022-12-31;BR PROPERTIES S.A.;-660032.0;-267220.0;-4331415.0;3938603.0;289393.0;949425.0
2022-12-31;BRASKEM S.A.;3785788.0;8951739.0;225092.0;-4947273.0;12466474.0;8680686.0
2022-12-31;BRF S.A.;602109.0;1876384.0;2255538.0;-3258787.0;8130929.0;7528820.0
2022-12-31;CCR S.A.;635473.0;6485584.0;-1822275.0;-4023604.0;5229073.0;4593600.0
2022-12-31;CIA SIDERURGICA NACIONAL;-4655124.0;2042793.0;4747026.0;-11454532.0;11991356.0;16646480.0
2022-12-31;CIA TECIDOS SANTANENSE;-6520.0;45697.0;-37360.0;-14854.0;26872.0;33392.0
2022-12-31;COGNA EDUCAÇÃO S.A.;-1479696.0;117347.0;-2036823.0;439780.0;-1479696.0;0.0
2022-12-31;CONSTRUTORA ADOLPHO LINDENBERG S.A.;-1259.0;5279.0;9327.0;-15865.0;26022.0;27281.0
2022-12-31;COSAN S.A.;-2872414.0;9972232.0;8169118.0;-20609423.0;13301716.0;16174130.0
2022-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;415783.0;2557091.0;-2154009.0;12701.0;505371.0;89588.0
2022-12-31;CRUZEIRO DO SUL EDUCACIONAL S.A.;-232242.0;513684.0;-532697.0;-213229.0;852743.0;1084985.0
2022-12-31;CURY CONSTRUTORA E INCORPORADORA S.A.;186301.0;347366.0;-120053.0;-41012.0;562264.0;375963.0
2022-12-31;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;-39892.0;102608.0;-97640.0;-44860.0;56465.0;96357.0
2022-12-31;DEXCO S.A.;350428.0;793690.0;1226557.0;-1638478.0;1771730.0;1421302.0
2022-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;-690812.0;1885829.0;28040.0;-2604681.0;1379459.0;2070271.0
2022-12-31;ELETROMIDIA S.A.;-411361.0;164929.0;-81900.0;-494390.0;168821.0;580182.0
2022-12-31;EMBPAR PARTICIPAÇÕES S/A;-25942.0;-50377.0;24044.0;391.0;33542.0;59484.0
2022-12-31;EMBRAER S.A.;-787169.0;3840872.0;-3374198.0;-594629.0;9473295.0;10260464.0
2022-12-31;ENAUTA PARTICIPAÇÕES S.A.;23522.0;1450365.0;322957.0;-1754491.0;853938.0;830416.0
2022-12-31;ENGIE BRASIL ENERGIA S.A.;-2920519.0;3337493.0;-4473575.0;-1784437.0;2235887.0;5156406.0
2022-12-31;ENJOEI S.A.;-73444.0;-33624.0;-1057.0;-38763.0;309098.0;382542.0
2022-12-31;EUROFARMA LABORATÓRIOS S.A.;-174935.0;1570090.0;558110.0;-2156018.0;542437.0;717372.0
2022-12-31;GERDAU S.A.;-1684791.0;11150338.0;-8256287.0;-4459684.0;2475863.0;4160654.0
2022-12-31;GRUPO DE MODA SOMA S.A.;113496.0;423376.0;-77457.0;-232423.0;337557.0;224061.0
2022-12-31;GRUPO MATEUS S.A.;918392.0;977778.0;540199.0;-599585.0;1795647.0;877255.0
2022-12-31;GRUPO SBF S.A.;-131036.0;138103.0;124742.0;-393881.0;418311.0;549347.0
2022-12-31;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;920659.0;971907.0;-2151136.0;2099888.0;1267915.0;347256.0
2022-12-31;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;-7338.0;164480.0;-33730.0;-138088.0;43307.0;50645.0
2022-12-31;HIDROVIAS DO BRASIL S.A.;325091.0;514575.0;-140582.0;-32743.0;401545.0;76454.0
2022-12-31;HOSPITAL MATER DEI S.A.;-753786.0;98322.0;-107653.0;-744455.0;246414.0;1000200.0
2022-12-31;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;2782.0;9112.0;-381.0;-5949.0;9864.0;7082.0
2022-12-31;IGUA SANEAMENTO S.A.;211196.0;272656.0;1512249.0;-1573709.0;769131.0;557935.0
2022-12-31;IGUATEMI S.A.;13234.0;192739.0;231300.0;-410805.0;52164.0;38930.0
2022-12-31;INTELBRAS S.A.;615968.0;626016.0;264990.0;-275038.0;1556826.0;940858.0
2022-12-31;JSL S.A.;322674.0;755264.0;-344976.0;-87614.0;475625.0;152951.0
2022-12-31;KLABIN S.A.;-1721255.0;8420814.0;-2265392.0;-7876677.0;4683945.0;6405200.0
2022-12-31;LOCAWEB SERVIÇOS DE INTERNET S.A.;-136168.0;212918.0;-32369.0;-316717.0;1448231.0;1584399.0
2022-12-31;MANGELS INDUSTRIAL S.A.;-19988.0;119262.0;-83739.0;-55511.0;13492.0;33480.0
2022-12-31;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;-82.0;-128718.0;90487.0;38149.0;16058.0;16140.0
2022-12-31;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;577412.0;144849.0;592675.0;-160112.0;780131.0;202719.0
2022-12-31;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;82308.0;-346424.0;323625.0;105107.0;197833.0;115525.0
2022-12-31;MOBLY S.A.;-35209.0;13135.0;-21598.0;-26746.0;236323.0;271532.0
2022-12-31;MOURA DUBEUX ENGENHARIA S/A;76293.0;77964.0;11499.0;-13170.0;190174.0;113881.0
2022-12-31;MPM CORPÓREOS S.A.;94948.0;9833.0;237355.0;-152240.0;238394.0;143446.0
2022-12-31;OMEGA GERAÇÃO S.A.;-193922.0;211756.0;-269840.0;-135838.0;740885.0;934807.0
2022-12-31;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;165958.0;12667.0;443530.0;-290239.0;168875.0;2917.0
2022-12-31;OSX BRASIL S.A.;12978.0;12317.0;-868.0;442.0;17807.0;4829.0
2022-12-31;PADTEC HOLDING S.A.;-37848.0;-55776.0;28331.0;-7991.0;49620.0;87468.0
2022-12-31;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;-37615.0;217756.0;-165310.0;-90061.0;2500.0;40115.0
2022-12-31;PBG S/A;66370.0;227015.0;45327.0;-205972.0;256088.0;189718.0
2022-12-31;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;-488261.0;202790.0;-294645.0;-396406.0;185411.0;673672.0
2022-12-31;PETRO RIO S.A.;8642280.0;4927159.0;4009917.0;-175963.008234919;9612961.0;970681.0
2022-12-31;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;53899.0;68614.0;7329.0;-22044.0;254237.0;200338.0
2022-12-31;POSITIVO TECNOLOGIA S.A.;67569.0;-329969.0;552079.0;-155602.0;426576.0;359007.0
2022-12-31;PRINER SERVIÇOS INDUSTRIAIS S.A.;39001.0;93304.0;27012.0;-81315.0;105039.0;66038.0
2022-12-31;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;13318.0;17012.0;3667.0;-7361.0;34676.0;21358.0
2022-12-31;QUALITY SOFTWARE S.A.;8681800.0;8548364.0;37623903.0;-37490467.0;21310879.0;12629079.0
2022-12-31;RAIA DROGASIL S.A.;77423.0;1682255.0;-375250.0;-1229582.0;433541.0;356118.0
2022-12-31;REDE D'OR SÃO LUIZ S.A.;985175.0;1318303.0;2636076.0;-2969204.0;1109796.0;124621.0
2022-12-31;REDE ENERGIA PARTICIPAÇÕES S.A.;67726.0;3818142.0;-1446836.0;-2303580.0;343498.0;275772.0
2022-12-31;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;13106.0;-150287.0;189874.0;-26481.0;70556.0;57450.0
2022-12-31;ROMI S.A.;32088.0;111069.0;73290.0;-155434.0;131999.0;99911.0
2022-12-31;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;-4367.0;29507.0;-31573.0;-2301.0;3143.0;7510.0
2022-12-31;RUMO S.A.;-2062772.0;4830993.0;-5983722.0;-886313.0;7385421.0;9448193.0
2022-12-31;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;-6118.0;18468.0;-23985.0;-601.0;1904.0;8022.0
2022-12-31;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;-49581.0;51916.0;-11115.0;-90382.0;119350.0;168931.0
2022-12-31;SER EDUCACIONAL S.A.;-32940.0;146767.0;242556.0;-422263.0;180764.0;213704.0
2022-12-31;SIMPAR S.A.;688642.0;-6842547.0;9326225.0;-1795036.0;1718025.0;1029383.0
2022-12-31;SINQIA S.A.;13749.0;125896.0;-23560.0;-88587.0;37941.0;24192.0
2022-12-31;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;706410.0;533830.0;-528235.0;-647335.0;1251418.0;1957828.0
2022-12-31;SUZANO HOLDING S.A.;-4024202.0;21636179.0;-8081019.0;-16976882.0;9573947.0;13598149.0
2022-12-31;SUZANO S.A.;-4084825.0;21640620.0;-8107207.0;-17015758.0;9505951.0;13590776.0
2022-12-31;SYN PROP & TECH S.A.;-314626.0;17618.0;-691559.0;359315.0;132395.0;447021.0
2022-12-31;TAURUS ARMAS S.A.;15455.0;525345.0;-236860.0;-280458.0;201219.0;185764.0
2022-12-31;TIM S.A.;-2679902.0;9429075.0;-3489032.0;-8619945.0;2548713.0;5228615.0
2022-12-31;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;698350.0;2010871.0;-1001313.0;-311208.0;1083174.0;384824.0
2022-12-31;UNICASA INDÚSTRIA DE MÓVEIS S.A.;-36722.0;6073.0;-12814.0;-30225.0;23528.0;60250.0
2022-12-31;UNIPAR CARBOCLORO S.A.;70945.0;2036327.0;-1673236.0;-58814.0;402122.0;331177.0
2022-12-31;VALE S.A.;-40698000.0;58201000.0;-71005000.0;-24176000.0;24711000.0;65409000.0
2022-12-31;VALID SOLUÇÕES S.A.;-24878.0;544233.0;-485988.0;-83089.0;365161.0;390039.0
2022-12-31;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;-68663.0;-2318972.0;2391269.0;-140960.0;84498.0;153161.0
2022-12-31;VIA S.A.;238000.0;3079000.0;-1913000.0;-928000.0;2019000.0;1781000.0
2022-12-31;VIBRA ENERGIA S/A;520000.0;1263000.0;1240000.0;-2011000.0;4145000.0;3625000.0
2022-12-31;VIVARA PARTICIPAÇÕES S.A.;-165551622.0;63309070.0;-196410856.0;-32449836.0;160035979.0;325587601.0
2022-12-31;VIX LOGÍSTICA S/A;-125684.0;-101189.0;57825.0;-82307.0;59362.0;185046.0
2022-12-31;VULCABRAS S.A.;82562.0;300625.0;-62889.0;-156308.0;197197.0;114635.0
2022-12-31;WETZEL S.A.;529.0;6028.0;3782.0;-9281.0;1251.0;722.0
2022-12-31;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;-33130.0;-144307.0;13673.0;97504.0;22775.0;55905.0
2022-12-31;YDUQS PARTICIPACOES S.A.;-504411.0;716865.0;-1166854.0;-52422.0;401050.0;905461.0
